citizenId,age,gender,archetype,socialCreditScore,trust,fear,altruism,ambition,curiosity,routine,riskAverse,techSavvy,socialEngagement,healthConsciousness
ALPHA-57-141,37,Male,The Community Builder,71.3744,0.7451,0.4782,0.7772,0.7969,0.4684,0.6438,0.8451,0.3820,0.8945,0.6288
ALPHA-34-076,52,Female,The Ambitious Entrepreneur,66.3451,0.4583,0.5996,0.5811,0.9599,0.2246,0.5855,0.3456,0.6385,0.7836,0.8579
ALPHA-93-289,28,Male,The Disillusioned Artist,47.1203,0.3346,0.7173,0.5008,0.5329,0.7783,0.1299,0.3023,0.2900,0.2203,0.2299
ALPHA-07-099,52,Female,The Ambitious Entrepreneur,56.5387,0.8180,0.7648,0.4738,0.7520,0.5224,0.3774,0.1639,0.8938,0.8101,0.2862
ALPHA-73-978,62,Male,The Stoic Engineer,67.0464,0.5621,0.2496,0.3091,0.3602,0.7444,0.8609,0.5982,0.8103,0.1394,0.6458
ALPHA-66-052,37,Male,The Idealistic Activist,63.4396,0.6503,0.3446,0.7279,0.5638,0.2034,0.1955,0.2643,0.4233,0.7057,0.8715
ALPHA-28-692,47,Male,The Disillusioned Artist,52.9993,0.1657,0.7390,0.4063,0.2352,0.9520,0.3767,0.2533,0.3079,0.2471,0.8043
ALPHA-56-521,29,Male,The Cautious Observer,66.4861,0.3552,0.7754,0.5709,0.4199,0.7790,0.7773,0.8098,0.3277,0.3962,0.3779
ALPHA-67-957,32,Male,The Ambitious Entrepreneur,41.6218,0.2400,0.4022,0.2253,0.9022,0.2665,0.3327,0.2473,0.7513,0.7254,0.1927
ALPHA-59-925,46,Female,The Idealistic Activist,58.8181,0.5192,0.4840,0.7643,0.8724,0.7020,0.1118,0.3565,0.8016,0.6084,0.6317
ALPHA-59-590,40,Male,The Disillusioned Artist,53.2485,0.4867,0.8265,0.7312,0.5314,0.9208,0.2086,0.3468,0.6728,0.5584,0.7129
ALPHA-33-428,37,Female,The Stoic Engineer,76.2768,0.6134,0.4297,0.7459,0.5544,0.8018,0.8062,0.7325,0.9895,0.2011,0.8471
ALPHA-64-991,58,Female,The Cautious Observer,64.8871,0.2913,0.8734,0.3715,0.5898,0.3879,0.8378,0.8213,0.3823,0.3180,0.6700
ALPHA-25-293,44,Male,The Disillusioned Artist,54.3685,0.4679,0.8524,0.4572,0.7524,0.9030,0.3217,0.3456,0.2478,0.4824,0.8214
ALPHA-17-885,39,Female,The Disillusioned Artist,46.6485,0.3148,0.8476,0.4536,0.6269,0.7924,0.1449,0.4007,0.3032,0.4354,0.3384
ALPHA-38-347,34,Male,The Stoic Engineer,61.2600,0.4995,0.4751,0.6292,0.7909,0.9089,0.8745,0.5103,0.8677,0.3102,0.4792
ALPHA-61-898,35,Male,The Cautious Observer,57.9661,0.3549,0.7546,0.3357,0.6093,0.6718,0.7624,0.8307,0.1552,0.2799,0.2836
ALPHA-76-704,43,Male,The Disillusioned Artist,49.6605,0.2159,0.8825,0.6060,0.3142,0.7504,0.3384,0.5877,0.8336,0.2378,0.4562
ALPHA-95-025,37,Male,The Idealistic Activist,64.5067,0.6878,0.7097,0.7934,0.8893,0.4473,0.3064,0.4875,0.8047,0.6676,0.6623
ALPHA-15-275,32,Female,The Stoic Engineer,68.5276,0.4044,0.2140,0.4321,0.6555,0.8543,0.9242,0.6791,0.8999,0.3185,0.6307
ALPHA-29-173,45,Male,The Disillusioned Artist,47.6038,0.2792,0.7626,0.5035,0.3800,0.7056,0.2336,0.3390,0.7722,0.3096,0.3584
ALPHA-22-741,41,Male,The Community Builder,62.8160,0.6040,0.3125,0.9630,0.7245,0.7227,0.5348,0.1716,0.6601,0.8737,0.7692
ALPHA-85-959,41,Female,The Stoic Engineer,76.3023,0.6571,0.2590,0.8201,0.7437,0.8867,0.6912,0.8268,0.8783,0.1220,0.6858
ALPHA-34-626,76,Female,The Idealistic Activist,65.6087,0.8847,0.1608,0.8034,0.1431,0.4992,0.3732,0.4759,0.7506,0.6213,0.3306
ALPHA-33-309,33,Female,The Stoic Engineer,70.8573,0.4799,0.4400,0.5973,0.3819,0.7097,0.8349,0.5643,0.8268,0.2897,0.6277
ALPHA-89-434,37,Male,The Ambitious Entrepreneur,34.1459,0.1539,0.2803,0.2948,0.7312,0.3222,0.3182,0.2047,0.7232,0.6413,0.1529
ALPHA-92-688,49,Male,The Ambitious Entrepreneur,50.4513,0.2879,0.4772,0.6145,0.9154,0.1124,0.4310,0.2643,0.7250,0.8985,0.7137
ALPHA-14-510,53,Female,The Stoic Engineer,66.5435,0.5104,0.2697,0.8531,0.7283,0.6629,0.7749,0.6481,0.8372,0.1445,0.6381
ALPHA-20-807,16,Female,The Cautious Observer,71.6599,0.4686,0.7108,0.6083,0.3912,0.5727,0.7453,0.9736,0.3213,0.2637,0.4767
ALPHA-71-341,23,Male,The Community Builder,67.0654,0.7201,0.7089,0.7991,0.8625,0.2998,0.6041,0.7197,0.1157,0.7365,0.5242
ALPHA-03-245,21,Female,The Ambitious Entrepreneur,53.8107,0.7607,0.1593,0.3014,0.8919,0.5179,0.3068,0.3308,0.6651,0.8271,0.5204
ALPHA-04-497,35,Male,The Disillusioned Artist,56.8107,0.3617,0.6618,0.7297,0.5385,0.9368,0.2849,0.4319,0.8595,0.2598,0.4235
ALPHA-02-828,33,Male,The Disillusioned Artist,53.8983,0.4986,0.6010,0.6518,0.2093,0.7734,0.1258,0.4005,0.3679,0.5854,0.4855
ALPHA-36-316,52,Female,The Ambitious Entrepreneur,53.8419,0.3612,0.4093,0.7952,0.9639,0.7922,0.5875,0.3806,0.8303,0.6483,0.2735
ALPHA-66-756,27,Female,The Community Builder,74.1963,0.8537,0.7972,0.8768,0.6665,0.4602,0.4925,0.3720,0.3228,0.7159,0.8915
ALPHA-75-829,51,Male,The Stoic Engineer,74.5528,0.6947,0.3594,0.7320,0.2360,0.8981,0.7484,0.6188,0.9838,0.2043,0.6613
ALPHA-53-662,40,Female,The Community Builder,70.1363,0.8456,0.8286,0.9072,0.2521,0.8919,0.6450,0.5581,0.4512,0.9340,0.6426
ALPHA-64-403,44,Female,The Disillusioned Artist,53.1737,0.3779,0.7043,0.4690,0.8482,0.7985,0.3401,0.4569,0.7727,0.5617,0.2871
ALPHA-92-839,54,Female,The Community Builder,71.8332,0.7719,0.5006,0.7575,0.5515,0.8651,0.7808,0.8131,0.7967,0.8627,0.5259
ALPHA-71-673,45,Female,The Stoic Engineer,64.5081,0.5665,0.4340,0.6450,0.3674,0.7109,0.6859,0.7852,0.9627,0.1899,0.5723
ALPHA-17-075,51,Male,The Disillusioned Artist,55.0497,0.2141,0.8002,0.4956,0.2682,0.9441,0.1901,0.5450,0.2434,0.3975,0.7947
ALPHA-44-936,39,Female,The Disillusioned Artist,41.2315,0.2157,0.8176,0.5150,0.5779,0.9241,0.1398,0.2508,0.1185,0.5537,0.2228
ALPHA-74-295,18,Female,The Idealistic Activist,64.7719,0.8689,0.4044,0.8177,0.8732,0.2120,0.4642,0.3174,0.8943,0.9201,0.7484
ALPHA-48-341,39,Male,The Stoic Engineer,68.1596,0.4001,0.2885,0.6360,0.8995,0.6462,0.6005,0.8122,0.7140,0.2138,0.8451
ALPHA-80-986,44,Female,The Ambitious Entrepreneur,58.2589,0.3756,0.6209,0.8177,0.8018,0.5168,0.5191,0.1145,0.8426,0.5940,0.6391
ALPHA-29-668,76,Male,The Idealistic Activist,67.7021,0.5874,0.5534,0.9842,0.2634,0.4032,0.2596,0.2409,0.2664,0.8988,0.8479
ALPHA-08-371,80,Female,The Community Builder,73.9469,0.6140,0.1334,0.7338,0.5714,0.6599,0.6648,0.8860,0.5712,0.8062,0.8369
ALPHA-73-188,38,Female,The Stoic Engineer,62.6107,0.4555,0.2893,0.4497,0.3279,0.8965,0.6433,0.8729,0.8587,0.2669,0.3012
ALPHA-92-248,43,Male,The Idealistic Activist,52.5507,0.7516,0.5175,0.8609,0.1629,0.2791,0.1003,0.2578,0.6850,0.7706,0.4415
ALPHA-35-768,31,Female,The Stoic Engineer,70.4135,0.5018,0.4480,0.6157,0.3868,0.9230,0.6275,0.8823,0.9590,0.1245,0.7485
ALPHA-66-645,45,Female,The Community Builder,72.5411,0.7136,0.5976,0.7506,0.2451,0.6656,0.7139,0.6763,0.4588,0.9071,0.6848
ALPHA-53-414,45,Female,The Community Builder,69.3119,0.7069,0.2130,0.8208,0.4683,0.4255,0.4924,0.2571,0.8639,0.7941,0.8454
ALPHA-49-422,20,Female,The Idealistic Activist,61.7186,0.8319,0.1123,0.9029,0.8247,0.4244,0.3406,0.2255,0.1745,0.8069,0.4234
ALPHA-92-943,32,Male,The Idealistic Activist,54.8837,0.7860,0.5114,0.9052,0.2538,0.8779,0.3558,0.3867,0.7733,0.7074,0.2027
ALPHA-05-989,54,Female,The Community Builder,80.6962,0.7122,0.7456,0.9084,0.1416,0.6855,0.5225,0.7705,0.3216,0.8889,0.8843
ALPHA-02-718,56,Female,The Stoic Engineer,63.1305,0.6825,0.4580,0.7077,0.6461,0.6318,0.8723,0.5193,0.7341,0.3231,0.2364
ALPHA-88-200,28,Male,The Community Builder,71.1242,0.7849,0.5860,0.9511,0.1008,0.1733,0.4594,0.6273,0.5424,0.9543,0.5765
ALPHA-20-698,21,Female,The Cautious Observer,68.2217,0.4720,0.6289,0.6224,0.2017,0.1949,0.8815,0.9520,0.3721,0.3602,0.2252
ALPHA-29-360,27,Female,The Disillusioned Artist,45.8641,0.1593,0.7851,0.4303,0.1038,0.7840,0.1244,0.5008,0.2652,0.5219,0.2997
ALPHA-98-844,60,Female,The Cautious Observer,65.8161,0.3529,0.8147,0.5740,0.2438,0.2202,0.6362,0.9747,0.6437,0.2118,0.5940
ALPHA-86-474,53,Male,The Idealistic Activist,60.3810,0.6394,0.2697,0.8321,0.7794,0.8366,0.4772,0.4932,0.7515,0.7422,0.4354
ALPHA-56-408,36,Female,The Disillusioned Artist,63.7785,0.2252,0.6706,0.7004,0.3443,0.8847,0.3927,0.4787,0.5344,0.4062,0.7948
ALPHA-27-802,69,Male,The Disillusioned Artist,58.4502,0.4210,0.5317,0.5225,0.5985,0.9891,0.2627,0.5571,0.6251,0.3124,0.7013
ALPHA-00-369,64,Male,The Ambitious Entrepreneur,58.4442,0.4367,0.6206,0.3261,0.8415,0.4382,0.5800,0.2034,0.6255,0.7598,0.8384
ALPHA-51-672,53,Female,The Stoic Engineer,64.1011,0.3582,0.4579,0.4384,0.4616,0.6344,0.7942,0.8205,0.9166,0.2351,0.4601
ALPHA-80-391,48,Male,The Community Builder,65.2238,0.6461,0.2025,0.8660,0.8403,0.3899,0.6628,0.4035,0.3888,0.9847,0.5656
ALPHA-26-696,62,Male,The Idealistic Activist,51.7637,0.6879,0.1320,0.7595,0.4266,0.5866,0.3953,0.2798,0.4744,0.8082,0.1319
ALPHA-27-709,20,Male,The Cautious Observer,52.9538,0.4244,0.7034,0.1704,0.7944,0.4142,0.7041,0.8169,0.8663,0.3968,0.3114
ALPHA-54-870,46,Female,The Stoic Engineer,69.3819,0.6565,0.4796,0.3722,0.4955,0.6975,0.6640,0.7375,0.7467,0.2369,0.8489
ALPHA-06-084,44,Male,The Ambitious Entrepreneur,53.8487,0.7094,0.8359,0.3937,0.7975,0.7834,0.3572,0.1580,0.8273,0.6643,0.4102
ALPHA-76-197,70,Female,The Idealistic Activist,63.0829,0.5578,0.4393,0.9278,0.1297,0.5230,0.3937,0.2093,0.3154,0.9158,0.6081
ALPHA-63-981,16,Male,The Stoic Engineer,64.6045,0.3249,0.2158,0.4139,0.2121,0.8778,0.6478,0.7354,0.8216,0.1294,0.6744
ALPHA-28-046,44,Female,The Community Builder,71.6971,0.8039,0.2488,0.9543,0.2935,0.7860,0.5255,0.4083,0.5088,0.9035,0.6224
ALPHA-02-578,45,Female,The Idealistic Activist,61.9985,0.6138,0.6277,0.8905,0.7148,0.1130,0.3864,0.3647,0.6903,0.8745,0.2453
ALPHA-36-384,29,Female,The Idealistic Activist,56.7838,0.5953,0.6761,0.9730,0.6270,0.4819,0.3039,0.4448,0.7120,0.7879,0.4109
ALPHA-81-958,62,Female,The Ambitious Entrepreneur,47.1199,0.1183,0.1711,0.1285,0.7117,0.4503,0.5013,0.3134,0.9324,0.7330,0.4522
ALPHA-85-684,29,Female,The Disillusioned Artist,51.7591,0.2110,0.6537,0.7907,0.3870,0.8275,0.3857,0.3294,0.1095,0.5166,0.1753
ALPHA-35-337,27,Male,The Disillusioned Artist,52.9671,0.4773,0.8989,0.5122,0.4904,0.7747,0.1759,0.2905,0.8685,0.3490,0.7076
ALPHA-71-601,31,Male,The Ambitious Entrepreneur,59.2060,0.8620,0.7102,0.3834,0.7210,0.2465,0.3473,0.1525,0.8421,0.7024,0.7480
ALPHA-87-976,32,Female,The Ambitious Entrepreneur,55.2018,0.5933,0.4049,0.6401,0.8068,0.3725,0.6856,0.3152,0.8496,0.8781,0.1782
ALPHA-44-585,41,Female,The Idealistic Activist,55.4598,0.5104,0.7015,0.9371,0.1991,0.1541,0.1222,0.4123,0.7101,0.6792,0.5095
ALPHA-59-567,27,Male,The Cautious Observer,63.8099,0.4774,0.7192,0.8775,0.6906,0.8704,0.6448,0.7695,0.8426,0.2100,0.2360
ALPHA-39-263,49,Male,The Community Builder,75.5933,0.7269,0.4013,0.8534,0.6781,0.5250,0.5190,0.4679,0.4844,0.9375,0.8625
ALPHA-39-227,59,Female,The Stoic Engineer,54.6590,0.5764,0.2179,0.2697,0.6154,0.6146,0.7252,0.8222,0.8742,0.1032,0.1291
ALPHA-34-676,57,Male,The Ambitious Entrepreneur,41.9800,0.1603,0.2225,0.1084,0.9436,0.1414,0.6686,0.3824,0.8495,0.5878,0.1237
ALPHA-78-394,45,Female,The Ambitious Entrepreneur,69.6918,0.6172,0.2857,0.8461,0.7198,0.1231,0.6629,0.3620,0.9282,0.5087,0.8797
ALPHA-10-008,63,Female,The Stoic Engineer,57.8135,0.6086,0.3715,0.3636,0.7122,0.7355,0.8972,0.5500,0.8523,0.2490,0.4030
ALPHA-49-957,35,Male,The Disillusioned Artist,49.8307,0.4485,0.8967,0.4934,0.8259,0.8345,0.1100,0.5050,0.5483,0.4873,0.7285
ALPHA-45-060,24,Male,The Cautious Observer,68.1152,0.3988,0.8207,0.8755,0.5534,0.1360,0.6304,0.9254,0.8380,0.3811,0.6708
ALPHA-44-860,17,Male,The Disillusioned Artist,55.4699,0.2831,0.8376,0.4999,0.3617,0.8770,0.2596,0.5201,0.8794,0.2706,0.8946
ALPHA-53-349,33,Female,The Community Builder,62.3055,0.9091,0.7966,0.8513,0.3399,0.4150,0.4602,0.2087,0.5147,0.8718,0.6446
ALPHA-69-021,40,Male,The Stoic Engineer,72.5271,0.5858,0.2589,0.5717,0.6750,0.9183,0.7753,0.6668,0.9217,0.1395,0.6135
ALPHA-18-060,62,Male,The Ambitious Entrepreneur,50.5168,0.1873,0.8463,0.7584,0.9510,0.1108,0.5663,0.2675,0.7145,0.6652,0.3495
ALPHA-86-796,64,Female,The Disillusioned Artist,56.0762,0.2791,0.8205,0.5657,0.4750,0.8671,0.3773,0.2804,0.1820,0.5562,0.7660
ALPHA-08-222,31,Female,The Stoic Engineer,60.0081,0.3258,0.4240,0.6581,0.1263,0.6643,0.6014,0.7688,0.9395,0.2819,0.3770
ALPHA-59-501,38,Female,The Cautious Observer,53.5631,0.2980,0.6681,0.3124,0.7020,0.3510,0.6207,0.8232,0.1626,0.1841,0.4025
ALPHA-41-189,26,Male,The Cautious Observer,68.9388,0.4722,0.7689,0.8745,0.4854,0.1352,0.7621,0.7521,0.2384,0.2422,0.3039
ALPHA-20-153,58,Female,The Idealistic Activist,53.9938,0.7615,0.5871,0.7087,0.4166,0.3829,0.3320,0.4674,0.7451,0.8124,0.2792
ALPHA-21-826,20,Male,The Disillusioned Artist,48.1794,0.1359,0.8940,0.5717,0.8735,0.7390,0.2191,0.2967,0.1568,0.5587,0.3908
ALPHA-81-172,16,Male,The Ambitious Entrepreneur,62.0854,0.5207,0.8770,0.8718,0.9850,0.3582,0.5067,0.3348,0.7325,0.5071,0.5105
ALPHA-61-327,59,Female,The Cautious Observer,65.3388,0.2634,0.9248,0.7146,0.6597,0.2933,0.7139,0.8726,0.4779,0.1766,0.2732
ALPHA-44-157,30,Female,The Community Builder,64.6287,0.9130,0.5757,0.9488,0.2361,0.2208,0.5688,0.3612,0.6446,0.8899,0.5058
ALPHA-91-293,49,Male,The Stoic Engineer,55.3381,0.6016,0.3132,0.1577,0.5771,0.8613,0.6233,0.6485,0.8849,0.2679,0.1405
ALPHA-74-920,29,Female,The Stoic Engineer,56.2072,0.3140,0.2804,0.7651,0.2233,0.9333,0.7264,0.5624,0.8544,0.3393,0.3429
ALPHA-76-308,34,Female,The Cautious Observer,68.7699,0.2290,0.8339,0.5783,0.1580,0.2643,0.8960,0.9093,0.8554,0.2256,0.7752
ALPHA-81-380,50,Female,The Stoic Engineer,63.1877,0.3512,0.3916,0.5683,0.2931,0.8712,0.8983,0.7966,0.8044,0.3129,0.4373
ALPHA-76-202,30,Male,The Cautious Observer,60.5699,0.3229,0.6074,0.4696,0.7898,0.2609,0.6687,0.8402,0.1782,0.1661,0.3722
ALPHA-91-235,48,Female,The Community Builder,63.1296,0.8861,0.6602,0.9583,0.5182,0.1540,0.4160,0.4033,0.8606,0.8170,0.5358
ALPHA-64-769,44,Male,The Disillusioned Artist,47.6213,0.3465,0.6281,0.4300,0.1175,0.7338,0.2642,0.3070,0.8017,0.3032,0.5628
ALPHA-08-869,25,Male,The Stoic Engineer,54.0036,0.3403,0.2705,0.4495,0.5680,0.8081,0.6641,0.8792,0.9510,0.2715,0.2309
ALPHA-01-329,29,Female,The Ambitious Entrepreneur,55.4135,0.4109,0.2850,0.4560,0.7289,0.5383,0.5298,0.1262,0.9298,0.7047,0.7566
ALPHA-66-362,33,Male,The Disillusioned Artist,41.7043,0.3575,0.8386,0.5257,0.2257,0.8953,0.3307,0.2198,0.4482,0.4774,0.2484
ALPHA-63-059,68,Male,The Stoic Engineer,83.2745,0.6673,0.2418,0.8491,0.8144,0.8047,0.9390,0.6944,0.7228,0.1525,0.8168
ALPHA-63-255,29,Male,The Community Builder,73.4510,0.7555,0.6926,0.9540,0.7159,0.2509,0.7946,0.4130,0.6084,0.7725,0.5459
ALPHA-03-738,46,Male,The Idealistic Activist,55.8184,0.8581,0.1115,0.8310,0.8957,0.6017,0.1669,0.2665,0.5467,0.9186,0.5746
ALPHA-97-033,16,Male,The Cautious Observer,73.8888,0.4058,0.7170,0.8271,0.2102,0.7239,0.8668,0.7826,0.4691,0.2320,0.5592
ALPHA-64-018,44,Male,The Idealistic Activist,52.8787,0.6712,0.1355,0.8309,0.8434,0.4134,0.1073,0.3435,0.8194,0.6413,0.3909
ALPHA-87-434,53,Male,The Disillusioned Artist,52.2300,0.1555,0.6015,0.7392,0.8169,0.7287,0.2506,0.4802,0.8968,0.3372,0.5622
ALPHA-26-923,63,Male,The Community Builder,65.2189,0.9282,0.2286,0.8018,0.2270,0.3352,0.6109,0.2601,0.1387,0.7603,0.5037
ALPHA-49-428,37,Male,The Community Builder,73.3291,0.8999,0.3383,0.9260,0.3393,0.6879,0.4438,0.7071,0.1227,0.8493,0.7518
ALPHA-80-511,49,Male,The Disillusioned Artist,43.3058,0.1168,0.7995,0.5109,0.7652,0.8556,0.3445,0.2493,0.2535,0.2332,0.5675
ALPHA-33-845,45,Female,The Disillusioned Artist,46.7148,0.2863,0.8629,0.5933,0.6074,0.7373,0.1489,0.4665,0.1583,0.2448,0.2563
ALPHA-73-933,27,Male,The Community Builder,69.0780,0.7574,0.4471,0.7696,0.4728,0.4406,0.4259,0.6942,0.7682,0.7287,0.6336
ALPHA-88-805,16,Male,The Ambitious Entrepreneur,64.7463,0.8016,0.7977,0.6342,0.7434,0.8232,0.5024,0.2364,0.8042,0.8835,0.6629
ALPHA-73-980,28,Female,The Idealistic Activist,72.2536,0.8748,0.8817,0.9396,0.4446,0.5541,0.4315,0.2063,0.1346,0.9237,0.7635
ALPHA-89-678,36,Female,The Ambitious Entrepreneur,64.8483,0.4273,0.2084,0.8827,0.8928,0.2914,0.3830,0.1963,0.8322,0.6044,0.8945
ALPHA-10-009,23,Male,The Stoic Engineer,58.6670,0.6276,0.4506,0.7627,0.3554,0.6739,0.6020,0.6496,0.9798,0.1284,0.2378
ALPHA-33-246,40,Male,The Community Builder,72.3633,0.8434,0.2152,0.9355,0.3162,0.4115,0.5799,0.2252,0.8418,0.7389,0.8757
ALPHA-18-321,24,Female,The Cautious Observer,61.5495,0.2472,0.7637,0.1289,0.3208,0.1044,0.7234,0.7573,0.5128,0.1035,0.6457
ALPHA-84-552,41,Female,The Disillusioned Artist,56.3026,0.2206,0.5136,0.6664,0.6962,0.7849,0.1945,0.3771,0.6755,0.4886,0.6586
ALPHA-05-541,49,Female,The Idealistic Activist,63.6642,0.8556,0.1966,0.9098,0.2732,0.3510,0.2462,0.3977,0.8508,0.7681,0.7897
ALPHA-84-760,42,Female,The Community Builder,65.6134,0.6785,0.8279,0.9621,0.1280,0.6336,0.5133,0.3830,0.7309,0.9519,0.8196
ALPHA-29-557,52,Male,The Cautious Observer,68.7445,0.2952,0.7598,0.5736,0.7901,0.8193,0.6777,0.8892,0.8930,0.3033,0.4830
ALPHA-81-056,44,Male,The Disillusioned Artist,55.9401,0.2970,0.8131,0.6544,0.5187,0.7745,0.2580,0.2735,0.8373,0.4123,0.5858
ALPHA-63-895,85,Female,The Ambitious Entrepreneur,57.0648,0.1209,0.2476,0.7976,0.9347,0.2107,0.4199,0.1910,0.7304,0.5230,0.8187
ALPHA-92-651,56,Male,The Cautious Observer,57.7430,0.4700,0.6355,0.4304,0.7330,0.3079,0.7537,0.7385,0.8783,0.2364,0.2580
ALPHA-96-194,47,Male,The Stoic Engineer,55.0408,0.3787,0.4546,0.1458,0.5274,0.8786,0.7610,0.6156,0.9099,0.1312,0.5291
ALPHA-36-448,62,Male,The Community Builder,70.9594,0.8413,0.2819,0.8610,0.6832,0.3562,0.4629,0.4540,0.5870,0.8598,0.7325
ALPHA-34-560,42,Male,The Idealistic Activist,56.0644,0.5215,0.1713,0.7857,0.7843,0.5696,0.2222,0.4687,0.7264,0.7005,0.3627
ALPHA-10-675,62,Female,The Disillusioned Artist,44.9134,0.4583,0.7004,0.4937,0.7591,0.9380,0.1140,0.2689,0.7469,0.3474,0.4205
ALPHA-45-944,41,Female,The Cautious Observer,63.4350,0.4087,0.6733,0.7394,0.3432,0.5802,0.6127,0.8139,0.1737,0.3063,0.6052
ALPHA-35-020,22,Male,The Cautious Observer,71.3390,0.2237,0.6705,0.8235,0.5666,0.3732,0.7020,0.8469,0.5051,0.2044,0.8313
ALPHA-33-968,48,Female,The Disillusioned Artist,56.9744,0.3482,0.5714,0.6446,0.1425,0.7643,0.2797,0.3691,0.3874,0.4483,0.8070
ALPHA-90-086,51,Female,The Stoic Engineer,71.3682,0.6351,0.3493,0.7185,0.6636,0.7082,0.6213,0.5409,0.7892,0.3917,0.7261
ALPHA-70-545,29,Male,The Idealistic Activist,56.7710,0.5260,0.7831,0.8634,0.8779,0.2605,0.1945,0.2828,0.6381,0.8718,0.2719
ALPHA-62-845,33,Male,The Ambitious Entrepreneur,50.8372,0.1880,0.4825,0.6729,0.8068,0.7129,0.5611,0.1008,0.6824,0.6588,0.2186
ALPHA-97-082,33,Male,The Stoic Engineer,77.8332,0.4471,0.2425,0.7020,0.2338,0.6209,0.9288,0.8897,0.7577,0.2948,0.8614
ALPHA-77-507,39,Male,The Ambitious Entrepreneur,61.0313,0.2440,0.1809,0.8261,0.9545,0.8164,0.5468,0.1180,0.7072,0.7037,0.8428
ALPHA-92-213,41,Female,The Disillusioned Artist,45.8463,0.4424,0.5567,0.4142,0.3690,0.9808,0.1941,0.2078,0.7916,0.3241,0.7854
ALPHA-25-405,21,Male,The Idealistic Activist,59.8351,0.7249,0.3504,0.8171,0.3078,0.7643,0.1142,0.4077,0.8558,0.8070,0.7075
ALPHA-43-456,31,Female,The Community Builder,75.2358,0.7655,0.6228,0.9021,0.4280,0.1267,0.4562,0.6641,0.6055,0.7252,0.6308
ALPHA-31-318,71,Male,The Cautious Observer,59.5512,0.2388,0.8958,0.7888,0.1327,0.4821,0.6470,0.9690,0.3138,0.3342,0.1572
ALPHA-80-499,48,Male,The Stoic Engineer,69.7744,0.5777,0.4253,0.5476,0.1204,0.8643,0.7935,0.8840,0.9232,0.3436,0.7404
ALPHA-82-397,31,Female,The Idealistic Activist,59.5956,0.5479,0.5393,0.8462,0.8968,0.6536,0.2930,0.4273,0.2938,0.8545,0.7772
ALPHA-39-447,32,Female,The Idealistic Activist,64.0687,0.6773,0.3745,0.7859,0.7395,0.8520,0.1748,0.2015,0.5289,0.8483,0.8048
ALPHA-70-421,40,Male,The Ambitious Entrepreneur,49.0084,0.8813,0.2243,0.2514,0.9443,0.1978,0.4655,0.3425,0.6756,0.7103,0.2983
ALPHA-35-691,54,Female,The Stoic Engineer,70.7494,0.6453,0.4791,0.8287,0.6219,0.6465,0.6979,0.8708,0.8286,0.1160,0.4820
ALPHA-98-987,49,Male,The Ambitious Entrepreneur,65.8841,0.6089,0.1021,0.7193,0.9025,0.5326,0.4089,0.2431,0.8741,0.7039,0.8836
ALPHA-70-892,34,Female,The Disillusioned Artist,46.7604,0.4269,0.7590,0.4258,0.6071,0.8834,0.2920,0.5133,0.3413,0.5346,0.1559
ALPHA-04-673,71,Female,The Community Builder,78.7481,0.7481,0.4973,0.7571,0.6763,0.4345,0.7387,0.8075,0.8950,0.8834,0.5887
ALPHA-65-262,43,Male,The Idealistic Activist,58.3531,0.5898,0.8017,0.9599,0.3578,0.6951,0.1697,0.3996,0.2788,0.7272,0.5485
ALPHA-34-511,21,Female,The Cautious Observer,62.7387,0.2887,0.9370,0.7814,0.7951,0.7642,0.6061,0.8573,0.3622,0.3622,0.3547
ALPHA-43-637,35,Male,The Idealistic Activist,58.9670,0.6141,0.3612,0.9471,0.3036,0.7674,0.3628,0.2074,0.5305,0.8014,0.3842
ALPHA-26-540,39,Female,The Ambitious Entrepreneur,61.9857,0.8031,0.4548,0.3025,0.9325,0.2580,0.5629,0.1289,0.8335,0.7006,0.7387
ALPHA-77-676,33,Male,The Cautious Observer,68.1429,0.4489,0.6768,0.5989,0.3006,0.1023,0.7234,0.9062,0.8868,0.3378,0.6685
ALPHA-96-917,66,Male,The Community Builder,79.4717,0.9108,0.5674,0.8762,0.5832,0.2178,0.7872,0.7462,0.5441,0.7265,0.5991
ALPHA-69-098,57,Female,The Disillusioned Artist,48.0492,0.3517,0.5561,0.5102,0.4009,0.8920,0.1980,0.4210,0.1758,0.2876,0.2954
ALPHA-96-960,37,Male,The Stoic Engineer,68.7727,0.5923,0.2665,0.5898,0.6612,0.9042,0.8957,0.8533,0.8691,0.3156,0.5744
ALPHA-80-790,30,Male,The Stoic Engineer,63.0418,0.6873,0.2034,0.1553,0.3389,0.8904,0.6730,0.6069,0.7981,0.3946,0.6273
ALPHA-32-838,39,Female,The Community Builder,76.3077,0.8190,0.6011,0.9323,0.5474,0.8050,0.4962,0.8933,0.1056,0.9068,0.6489
ALPHA-29-623,45,Male,The Cautious Observer,74.4812,0.4900,0.8687,0.8017,0.4507,0.7344,0.8029,0.7602,0.7763,0.1839,0.6149
ALPHA-30-802,48,Male,The Community Builder,75.3343,0.7581,0.3767,0.9868,0.5457,0.2207,0.4546,0.4838,0.6936,0.8473,0.7440
ALPHA-21-831,57,Male,The Community Builder,66.7439,0.6488,0.5446,0.7480,0.3118,0.1852,0.6823,0.6777,0.7058,0.8890,0.5670
